FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,PA-STR,PA-END,PA,PARANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,COL_METH,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,NORM_I,DOUBLE_DIFFERENCE,DOUBLE_SUM,Q,U,Q_sem,U_sem,SCIENCE_REGION_MAX_RADIUS,APPENDIX_D_APERTURE_RADIUS,BACKGROUND_ANNULUS_INNER_RADIUS,BACKGROUND_ANNULUS_OUTER_RADIUS,BACKGROUND_ANNULUS_WIDTH,R_36_RAW_TOTAL_COUNTS,R_36_TOTAL_COUNTS,R_36_ANNULUS_R_36_TO_41_BACKGROUND_PER_PIXEL,R_36_ANNULUS_R_36_TO_41_BACKGROUND_TOTAL_COUNTS,R_36_TOTAL_COUNTS_NOISE,R_36_ANNULUS_R_36_TO_41_SNR,DOUBLE_DIFFERENCE_ERRS,APPENDIX_D_Q_OVER_I,APPENDIX_D_U_OVER_I
VDATA20220128A_00001508_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,14:20:52.947,14:21:14.613,14:20:31.280,04:20:52.953,04:21:14.619,04:20:31.287,59607.59783,59607.598079,59607.597581,VTMP00001508,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.788,-16:11:52.34,2000.0,NS_IR,-0.12,1.238,36.15255,178.9611,53.84745,Nasmyth-IR,OFF,IR,21.9,620.6,270.55,3.1,1.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,14.0,4.0,4.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,55,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,162.85496,160.85505,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,11.0,100.0,9.9,0.0,91.41501,-16:11:45.61,ADI,-220.007,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T14:21:20,1,VMPA00017657,iXon Ultra 897 - VAMPIRES 1.0,30.0,67.5,HWP(NIR),45,-0.854888735565177,-0.5673750746948198,-0.7111360879199538,-79.31113608791995,2,64.5,64.5,0.18547562988109,-0.98264886440692,0.98264886440692,0.18547562988109,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01578333333,-16.197872222222,-16.197872222222,0.0,median,59.0,68.0,5680.0,808527.6627135589,"(-0.010055273213082819, 0.0)",-0.005500987987277683,-0.12895408277309456,0.0,0.0,0,0,59.0,36,36,41,5,1547833.5,1073632.5,117.0,474201.0,1478.44811938693,726.1888232136306,0.0006559755373276694,,
VDATA20220128A_00001509_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,14:20:52.947,14:21:14.613,14:20:31.280,04:20:52.953,04:21:14.619,04:20:31.287,59607.59783,59607.598079,59607.597581,VTMP00001509,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.788,-16:11:52.34,2000.0,NS_IR,-0.12,1.238,36.15255,178.9611,53.84745,Nasmyth-IR,OFF,IR,21.9,620.6,270.55,3.1,1.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,14.0,4.0,4.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,55,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,162.85496,160.85505,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,11.0,100.0,9.9,0.0,91.41501,-16:11:45.61,ADI,-220.007,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T14:21:20,2,VMPA00017657,iXon Ultra 897 - VAMPIRES 1.0,30.0,67.5,HWP(NIR),45,-0.854888735565177,-0.5673750746948198,-0.7111360879199538,-79.31113608791995,2,64.5,64.5,0.18547562988109,-0.98264886440692,0.98264886440692,0.18547562988109,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01578333333,-16.197872222222,-16.197872222222,0.0,median,59.0,69.0,5682.0,805451.1304641324,0,0.0,0.0,0.0,0.0,0,0,58.0,36,36,41,5,1539774.5,1069626.5,116.0,470148.0,1488.2903218446172,718.6947897869035,0.0,,
VDATA20220128A_00001510_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,14:20:52.947,14:21:14.613,14:20:31.280,04:20:52.953,04:21:14.619,04:20:31.287,59607.59783,59607.598079,59607.597581,VTMP00001510,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.788,-16:11:52.34,2000.0,NS_IR,-0.12,1.238,36.15255,178.9611,53.84745,Nasmyth-IR,OFF,IR,21.9,620.6,270.55,3.1,2.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,14.0,4.0,4.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,55,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,162.85496,160.85505,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,11.0,100.0,9.9,0.0,91.41501,-16:11:45.61,ADI,-220.007,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T14:21:26,1,VMPA00017657,iXon Ultra 897 - VAMPIRES 2.0,30.0,67.5,HWP(NIR),45,-0.854888735565177,-0.5673750746948198,-0.7111360879199538,-79.31113608791995,2,64.5,64.5,0.18547562988109,-0.98264886440692,0.98264886440692,0.18547562988109,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01578333333,-16.197872222222,-16.197872222222,0.0,median,61.0,67.0,7408.0,1058185.73623314,0,0.0,0.0,0.0,0.0,0,0,60.0,36,36,41,5,2020523.0,1404467.0,152.0,616056.0,1740.0411341535448,807.1458613437968,0.0,,
VDATA20220128A_00001511_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,14:20:52.947,14:21:14.613,14:20:31.280,04:20:52.953,04:21:14.619,04:20:31.287,59607.59783,59607.598079,59607.597581,VTMP00001511,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.788,-16:11:52.34,2000.0,NS_IR,-0.12,1.238,36.15255,178.9611,53.84745,Nasmyth-IR,OFF,IR,21.9,620.6,270.55,3.1,2.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,14.0,4.0,4.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,55,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,162.85496,160.85505,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,11.0,100.0,9.9,0.0,91.41501,-16:11:45.61,ADI,-220.007,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T14:21:26,2,VMPA00017657,iXon Ultra 897 - VAMPIRES 2.0,30.0,67.5,HWP(NIR),45,-0.854888735565177,-0.5673750746948198,-0.7111360879199538,-79.31113608791995,2,64.5,64.5,0.18547562988109,-0.98264886440692,0.98264886440692,0.18547562988109,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01578333333,-16.197872222222,-16.197872222222,0.0,median,61.0,68.0,7186.0,1032821.0935390104,0,0.0,0.0,0.005000881484827949,-0.013013578375880819,0,0,59.0,36,36,41,5,1973234.0,1373390.0,148.0,599844.0,1729.932394881041,793.8980760542618,0.0,,
VDATA20220128A_00001548_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,14:44:57.816,14:45:19.505,14:44:36.128,04:44:57.823,04:45:19.512,04:44:36.133,59607.6145545,59607.614803,59607.614306,VTMP00001548,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.726,-16:11:53.72,2000.0,NS_IR,-0.12,1.244,36.53468,188.72395,53.46532,Nasmyth-IR,OFF,IR,12.5,620.6,270.65,4.3,1.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,200.0,1.0,4.0,1.0,/mnt/data/20220128/,etaCrv_05_20220128_675-50_EmptySlot_0,0,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,163.17802,161.17801,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,8.0,100.0,9.7,0.0,91.23521,-16:11:45.61,ADI,-210.438,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T14:45:26,1,VMPA00017697,iXon Ultra 897 - VAMPIRES 1.0,20.0,0.0,HWP(NIR),45,8.73893137254594,9.019521537235518,8.879276495211341,-69.72072350478865,2,64.5,64.5,0.34659640065798,-0.93801435759317,0.93801435759317,0.34659640065798,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.015525,-16.198255555556,-16.198255555556,0.0,median,63.0,71.0,6384.0,625705.2889957936,"(0.008717730905611495, 0.0)",0.0050494082177994,-0.11815037583126944,0.0,0.0,0,0,56.0,36,36,41,5,1128910.0,804670.0,80.0,324240.0,1142.6775429528445,704.1969144861428,0.0006783571258988536,,
VDATA20220128A_00001549_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,14:44:57.816,14:45:19.505,14:44:36.128,04:44:57.823,04:45:19.512,04:44:36.133,59607.6145545,59607.614803,59607.614306,VTMP00001549,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.726,-16:11:53.72,2000.0,NS_IR,-0.12,1.244,36.53468,188.72395,53.46532,Nasmyth-IR,OFF,IR,12.5,620.6,270.65,4.3,1.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,200.0,1.0,4.0,1.0,/mnt/data/20220128/,etaCrv_05_20220128_675-50_EmptySlot_0,0,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,163.17802,161.17801,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,8.0,100.0,9.7,0.0,91.23521,-16:11:45.61,ADI,-210.438,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T14:45:26,2,VMPA00017697,iXon Ultra 897 - VAMPIRES 1.0,20.0,0.0,HWP(NIR),45,8.73893137254594,9.019521537235518,8.879276495211341,-69.72072350478865,2,64.5,64.5,0.34659640065798,-0.93801435759317,0.93801435759317,0.34659640065798,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.015525,-16.198255555556,-16.198255555556,0.0,median,63.0,71.0,6217.0,611256.3722007403,0,0.0,0.0,0.0,0.0,0,0,56.0,36,36,41,5,1103207.0,783020.0,79.0,320187.0,1128.3307806971986,693.9631652308287,0.0,,
VDATA20220128A_00001550_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,14:44:57.816,14:45:19.505,14:44:36.128,04:44:57.823,04:45:19.512,04:44:36.133,59607.6145545,59607.614803,59607.614306,VTMP00001550,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.726,-16:11:53.72,2000.0,NS_IR,-0.12,1.244,36.53468,188.72395,53.46532,Nasmyth-IR,OFF,IR,12.5,620.6,270.65,4.3,2.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,200.0,1.0,4.0,1.0,/mnt/data/20220128/,etaCrv_05_20220128_675-50_EmptySlot_0,0,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,163.17802,161.17801,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,8.0,100.0,9.7,0.0,91.23521,-16:11:45.61,ADI,-210.438,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T14:45:31,1,VMPA00017699,iXon Ultra 897 - VAMPIRES 2.0,20.0,0.0,HWP(NIR),45,8.73893137254594,9.019521537235518,8.879276495211341,-69.72072350478865,2,64.5,64.5,0.34659640065798,-0.93801435759317,0.93801435759317,0.34659640065798,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.015525,-16.198255555556,-16.198255555556,0.0,median,65.0,70.0,7945.0,785109.693781849,0,0.0,0.0,0.0,0.0,0,0,57.0,36,36,41,5,1413598.0,1008298.0,100.0,405300.0,1303.7683270116474,773.3720624362063,0.0,,
VDATA20220128A_00001551_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,14:44:57.816,14:45:19.505,14:44:36.128,04:44:57.823,04:45:19.512,04:44:36.133,59607.6145545,59607.614803,59607.614306,VTMP00001551,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.726,-16:11:53.72,2000.0,NS_IR,-0.12,1.244,36.53468,188.72395,53.46532,Nasmyth-IR,OFF,IR,12.5,620.6,270.65,4.3,2.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,200.0,1.0,4.0,1.0,/mnt/data/20220128/,etaCrv_05_20220128_675-50_EmptySlot_0,0,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,163.17802,161.17801,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,8.0,100.0,9.7,0.0,91.23521,-16:11:45.61,ADI,-210.438,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T14:45:31,2,VMPA00017699,iXon Ultra 897 - VAMPIRES 2.0,20.0,0.0,HWP(NIR),45,8.73893137254594,9.019521537235518,8.879276495211341,-69.72072350478865,2,64.5,64.5,0.34659640065798,-0.93801435759317,0.93801435759317,0.34659640065798,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.015525,-16.198255555556,-16.198255555556,0.0,median,65.0,70.0,7930.0,780659.7988275031,0,0.0,0.0,0.0,0.0,0,0,57.0,36,36,41,5,1406077.0,1004830.0,99.0,401247.0,1299.1902289471186,773.4279227256256,0.0,,
VDATA20220128A_00001552_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,14:47:00.644,14:47:22.315,14:46:38.973,04:47:00.651,04:47:22.322,04:46:38.979,59607.6159725,59607.616227,59607.615718,VTMP00001552,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.723,-16:11:53.71,2000.0,NS_IR,-0.12,1.245,36.61109,189.53831,53.38891,Nasmyth-IR,OFF,IR,13.4,620.6,270.75,4.6,1.0,5000.0,4250.0,0.0,100000.0,5000.0,45.0,200.0,1.0,4.0,2.0,/mnt/data/20220128/,etaCrv_05_20220128_675-50_EmptySlot_0,1,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,163.24197,161.24196,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,7.0,100.0,9.7,0.0,91.21198,-16:11:45.61,ADI,-209.643,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T14:47:28,1,VMPA00017701,iXon Ultra 897 - VAMPIRES 1.0,20.0,45.0,HWP(NIR),45,9.535050535915548,9.821197564544862,9.678180843974353,-68.92181915602565,2,64.5,64.5,0.35964149828669,-0.93309055975833,0.93309055975833,0.35964149828669,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.0155125,-16.198252777778,-16.198252777778,0.0,median,62.0,71.0,8749.0,737035.1530922755,"(0.026219310642026802, 0.0)",0.012767295916800788,-0.1130752360927065,0.0,0.0,0,0,56.0,36,36,41,5,1255936.5,935749.5,79.0,320187.0,1240.03297285651,754.6166275275972,0.0006359154906827637,,
VDATA20220128A_00001553_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,14:47:00.644,14:47:22.315,14:46:38.973,04:47:00.651,04:47:22.322,04:46:38.979,59607.6159725,59607.616227,59607.615718,VTMP00001553,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.723,-16:11:53.71,2000.0,NS_IR,-0.12,1.245,36.61109,189.53831,53.38891,Nasmyth-IR,OFF,IR,13.4,620.6,270.75,4.6,1.0,5000.0,4250.0,0.0,100000.0,5000.0,45.0,200.0,1.0,4.0,2.0,/mnt/data/20220128/,etaCrv_05_20220128_675-50_EmptySlot_0,1,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,163.24197,161.24196,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,7.0,100.0,9.7,0.0,91.21198,-16:11:45.61,ADI,-209.643,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T14:47:28,2,VMPA00017701,iXon Ultra 897 - VAMPIRES 1.0,20.0,45.0,HWP(NIR),45,9.535050535915548,9.821197564544862,9.678180843974353,-68.92181915602565,2,64.5,64.5,0.35964149828669,-0.93309055975833,0.93309055975833,0.35964149828669,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.0155125,-16.198252777778,-16.198252777778,0.0,median,62.0,71.0,8463.0,707944.2345098914,0,0.0,0.0,0.0,0.0,0,0,56.0,36,36,41,5,1206524.5,898496.5,76.0,308028.0,1210.310769587583,742.368425182373,0.0,,
VDATA20220128A_00001554_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,14:47:00.644,14:47:22.315,14:46:38.973,04:47:00.651,04:47:22.322,04:46:38.979,59607.6159725,59607.616227,59607.615718,VTMP00001554,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.723,-16:11:53.71,2000.0,NS_IR,-0.12,1.245,36.61109,189.53831,53.38891,Nasmyth-IR,OFF,IR,13.4,620.6,270.75,4.6,2.0,5000.0,4250.0,0.0,100000.0,5000.0,45.0,200.0,1.0,4.0,2.0,/mnt/data/20220128/,etaCrv_05_20220128_675-50_EmptySlot_0,1,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,163.24197,161.24196,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,7.0,100.0,9.7,0.0,91.21198,-16:11:45.61,ADI,-209.643,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T14:47:33,1,VMPA00017703,iXon Ultra 897 - VAMPIRES 2.0,20.0,45.0,HWP(NIR),45,9.535050535915548,9.821197564544862,9.678180843974353,-68.92181915602565,2,64.5,64.5,0.35964149828669,-0.93309055975833,0.93309055975833,0.35964149828669,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.0155125,-16.198252777778,-16.198252777778,0.0,median,64.0,70.0,10668.0,900596.9292729469,0,0.0,0.0,0.0,0.0,0,0,57.0,36,36,41,5,1532284.0,1143196.0,96.0,389088.0,1394.034815891148,820.0627322705731,0.0,,
VDATA20220128A_00001555_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,14:47:00.644,14:47:22.315,14:46:38.973,04:47:00.651,04:47:22.322,04:46:38.979,59607.6159725,59607.616227,59607.615718,VTMP00001555,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.723,-16:11:53.71,2000.0,NS_IR,-0.12,1.245,36.61109,189.53831,53.38891,Nasmyth-IR,OFF,IR,13.4,620.6,270.75,4.6,2.0,5000.0,4250.0,0.0,100000.0,5000.0,45.0,200.0,1.0,4.0,2.0,/mnt/data/20220128/,etaCrv_05_20220128_675-50_EmptySlot_0,1,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,163.24197,161.24196,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,7.0,100.0,9.7,0.0,91.21198,-16:11:45.61,ADI,-209.643,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T14:47:33,2,VMPA00017703,iXon Ultra 897 - VAMPIRES 2.0,20.0,45.0,HWP(NIR),45,9.535050535915548,9.821197564544862,9.678180843974353,-68.92181915602565,2,64.5,64.5,0.35964149828669,-0.93309055975833,0.93309055975833,0.35964149828669,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.0155125,-16.198252777778,-16.198252777778,0.0,median,64.0,70.0,10761.0,912243.9887318732,0,0.0,0.0,0.0,0.0,0,0,57.0,36,36,41,5,1551892.0,1158751.0,97.0,393141.0,1404.9779022765506,824.7467793781113,0.0,,
VDATA20220128A_00001556_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,14:48:04.303,14:48:25.973,14:47:42.632,04:48:04.309,04:48:25.979,04:47:42.638,59607.61670699999,59607.616956,59607.616458,VTMP00001556,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.721,-16:11:53.73,2000.0,NS_IR,-0.12,1.246,36.65363,189.96178,53.34637,Nasmyth-IR,OFF,IR,13.7,620.6,270.75,5.0,1.0,5000.0,4250.0,0.0,100000.0,5000.0,22.5,200.0,1.0,4.0,3.0,/mnt/data/20220128/,etaCrv_05_20220128_675-50_EmptySlot_0,2,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,163.27902,161.27901,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,7.0,100.0,9.7,0.0,91.1903,-16:11:45.61,ADI,-209.228,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T14:48:32,1,VMPA00017703,iXon Ultra 897 - VAMPIRES 1.0,20.0,22.5,HWP(NIR),45,9.950920471310214,10.23022973670009,10.09063155600811,-68.50936844399189,2,64.5,64.5,0.36634908906914,-0.93047748223061,0.93047748223061,0.36634908906914,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01550416667,-16.198258333333,-16.198258333333,0.0,median,63.0,71.0,9562.0,706637.0666416956,"(0.04491271030049841, 0.0)",0.021879516602028012,-0.11650135188214791,0.0,0.0,0,0,56.0,36,36,41,5,1224206.0,895913.0,81.0,328293.0,1199.3351191259055,747.0080594762835,0.0006446455863037792,,
